Entry ID,Crystallization Method,Temp (K),pH,Crystal Growth Procedure,Matthews Coefficient,Percent Solvent Content,Condition 1,Condition 2,Condition 3,Condition 4,Condition 5,Condition 6,Condition 7,Condition 8,Condition 9,Condition 10,Condition 11,Condition 12,Condition 13,Condition 14,Condition 15,Condition 16,Condition 17,Condition 18,Condition 19,Condition 20
6JJ6,"VAPOR DIFFUSION, SITTING DROP",295,,4.0M HCOONa,1.99,38.29,4.0M HCOONa,,,,,,,,,,,,,,,,,,,
6O2H,MICROBATCH,295,4.5,"8 microliter drops with 5-15 mg/mL protein, 224-300 mM NaNO3, 50 mM NaOAc pH 4.5, under paraffin oil",1.86,33.77,15 mg/mL protein,300 mM NaNO3,50 mM NaOAc pH 4,,,,,,,,,,,,,,,,,
6QOK,"VAPOR DIFFUSION, SITTING DROP",292,,"0.08M Sodium cacodylate pH 6.5 -7.0, 1-2 M Ammonium sulphate",2.37,48.1,0.08M Sodium cacodylate pH 6,2 M Ammonium sulphate,,,,,,,,,,,,,,,,,,
6SBN,"VAPOR DIFFUSION, SITTING DROP",285,,"0.1 M sodium acetate pH 4.5, 16 % (w/v) PEG 3000, 0.036 mM lyso-Foscholine14",2.16,43.05,0.1 M sodium acetate pH 4,0.036 mM lyso-Foscholine14,,,,,,,,,,,,,,,,,,
6SCD,"VAPOR DIFFUSION, SITTING DROP",285,,"0.2 M ammonium sulphate, 0.1 M sodium citrate pH 3.5, 28 % (v/v) PEG 400",2.46,50,0.2 M ammonium sulphate,0.1 M sodium citrate pH 3,,,,,,,,,,,,,,,,,,
6SXT,"VAPOR DIFFUSION, SITTING DROP",293,4.5,"2:1 protein:well solution. 0.1 M pH 4.5 sodium acetate buffer, 60% PEG400, 0.3 M (NH4)2SO4",,34,0.1 M pH 4,60% PEG400,,,,,,,,,,,,,,,,,,
6SXU,"VAPOR DIFFUSION, SITTING DROP",293,7.5,"2:1 protein:well solution. 0.1 M pH 7.5 Tris-HCl buffer, 18% PEG3350, 0.7 M NH4F, 5% 2-propanol",2.69,56.5,0.1 M pH 7,18% PEG3350,0.7 M NH4F,5% 2-propanol,,,,,,,,,,,,,,,,
6SXV,"VAPOR DIFFUSION, SITTING DROP",293,7.5,"2:1 protein:well solution. 0.1 M pH 7.5 Tris-HCl buffer, 18% PEG3350, 0.7 M NH4F, 5% 2-propanol",2.73,54.92,0.1 M pH 7,18% PEG3350,0.7 M NH4F,5% 2-propanol,,,,,,,,,,,,,,,,
6T5B,"VAPOR DIFFUSION, SITTING DROP",293,,"50mM HEPES pH 7.4, 100mM NaCl, 2mM MgSO4",2.01,38.85,50mM HEPES pH 7,100mM NaCl,2mM MgSO4,,,,,,,,,,,,,,,,,
6T8I,"VAPOR DIFFUSION, SITTING DROP",291,,"200 mM sodium bromide, and 20% (w/v) PEG 3350",2.26,45.57,200 mM sodium bromide,,,,,,,,,,,,,,,,,,,
6TCV,"VAPOR DIFFUSION, SITTING DROP",291,,"00 mM M MES pH 6, 50 mM CaCl2 and 10% (w/v) PEG 3350",2.96,58.46,00 mM M MES pH 6,50 mM CaCl2 and 10,,,,,,,,,,,,,,,,,,
6TGK,"VAPOR DIFFUSION, SITTING DROP",293,4.6,"0.1 M CaCl
0.1 M Sodiumacetat 
30% PEG400",2.65,53.67,0.1 M CaCl,0.1 M Sodiumacetat,30% PEG400,,,,,,,,,,,,,,,,,
6TM3,"VAPOR DIFFUSION, SITTING DROP",281.15,8,"The crystallized sample was 25 mg/ml MtdA supplemented with 2.5 mM methenyl-H4MPT, 2 mM NADPH in 25 mM Tris/HCl pH 7.5, 150 mM NaCl, 5% glycerol and 2 mM dithiothreitol. 0.7 ul protein sample was mixed with 0.7 ul of the reservoir solution containing 30% w/v polyethylene glycol monomethyl ether 5000, 100 mM Tris pH 8.0 and 200 mM lithium sulfate.",2.63,53.22,2.5 mM methenyl-H4MPT,2 mM NADPH in 25 mM Tris/HCl pH 7,150 mM NaCl,5% glycerol and 2 mM dithiothreitol,30% w/v polyethylene glycol monomethyl ether 5000,100 mM Tris pH 8,200 mM lithium sulfate,,,,,,,,,,,,,
6TVG,"VAPOR DIFFUSION, HANGING DROP",291,,"100 mM Tris pH 7.8, 10 % PEG6000, 30 mM AMPCP, 10 % DMSO, 10 % glycerol",2.42,49.11,100 mM Tris pH 7,10 % PEG6000,30 mM AMPCP,10 % DMSO,10 % glycerol,,,,,,,,,,,,,,,
6VCW,"VAPOR DIFFUSION, HANGING DROP",292,8,"0.01 M CoCl2, 0.2 M MgCl2, 0.1 M Bis-Tris propane at pH 8.0, 6.25% PEG 3350, 6.25% PEG 4000, 6.25% PEG 2000, 6.25% mmPEG 5000",2.06,40.28,0.01 M CoCl2,0.2 M MgCl2,0.1 M Bis-Tris propane at pH 8,6.25% PEG 3350,6.25% PEG 4000,6.25% PEG 2000,6.25% mmPEG 5000,,,,,,,,,,,,,
6VCX,"VAPOR DIFFUSION, HANGING DROP",292,5.5,"1.8 M (NH4)2SO4, 0.08 M Bis-Tris",2.37,48.08,0.08 M Bis-Tris,,,,,,,,,,,,,,,,,,,
6VD1,"VAPOR DIFFUSION, HANGING DROP",292,7.5,"0.12 M Alcohols (1,6-hexanediol; 1-butanol; 1,2-propanediol; 2-propanol; 1,4-butanediol; 1,3-propanediol), 0.1 M HEPES and MOPS buffer at pH 7.5, 20% mmPEG500, 10% PEG 20000",2.93,57.95,0.12 M Alcohols,0.1 M HEPES and MOPS buffer at pH 7,20% mmPEG500,10% PEG 20000,,,,,,,,,,,,,,,,
6VUJ,"VAPOR DIFFUSION, HANGING DROP",277.15,,"0.2 M sodium nitrate, 35% PEG3350, 6% v/v ethylene glycol",2.12,41.89,0.2 M sodium nitrate,35% PEG3350,6% v/v ethylene glycol,,,,,,,,,,,,,,,,,
6XY7,"VAPOR DIFFUSION, SITTING DROP",293,6.5,"30 mM sodium nitrate, 30 mM dibasic sodium phosphate, 30 mM ammonium sulphate, 100 mM MES/imidazole, pH 6.5, 20 % PEG 500 MME, 10% PEG 20,000",2.09,41.03,30 mM sodium nitrate,30 mM dibasic sodium phosphate,30 mM ammonium sulphate,100 mM MES/imidazole,20 % PEG 500 MME,10% PEG 20,,,,,,,,,,,,,,
6Y3A,VAPOR DIFFUSION,291,7.4,"20% PEG-MME 2K, 0.15 M KBr",2.47,50.26,20% PEG-MME 2K,0.15 M KBr,,,,,,,,,,,,,,,,,,
6EF7,"VAPOR DIFFUSION, HANGING DROP",298,,"0.2 M Ammonium Sulfate, 25% PEG 3350",2.05,40.11,0.2 M Ammonium Sulfate,25% PEG 3350,,,,,,,,,,,,,,,,,,
6EF9,"VAPOR DIFFUSION, HANGING DROP",298,,4 M NaFormate,,,4 M NaFormate,,,,,,,,,,,,,,,,,,,
6EFC,"VAPOR DIFFUSION, HANGING DROP",298,,"0.1 M SPG pH 10.0, 25% PEG3350",1.99,38.32,0.1 M SPG pH 10,25% PEG3350,,,,,,,,,,,,,,,,,,
6I42,VAPOR DIFFUSION,293,7,"1.93 M tri-ammonium citrate, pH 7.0",3.12,60.63,1.93 M tri-ammonium citrate,,,,,,,,,,,,,,,,,,,
6JL3,"VAPOR DIFFUSION, HANGING DROP",293,6.5,"0.1M Bis-Tris pH 6.5 , 2M ammonium sulfate",2.04,39.68,0.1M Bis-Tris pH 6,2M ammonium sulfate,,,,,,,,,,,,,,,,,,
6KA9,MICROBATCH,293,6.6,"18%w/v PEG 3350, 50 mM citrate-ammonium buffer, 150 mM dipotassium sulfate",2.41,48.94,50 mM citrate-ammonium buffer,150 mM dipotassium sulfate,,,,,,,,,,,,,,,,,,
6KAE,MICROBATCH,293,6.6,"18%w/v PEG3350, 50 mM citrate-ammonium buffer, 150 mM dipotassium sulfate",2.44,49.5,50 mM citrate-ammonium buffer,150 mM dipotassium sulfate,,,,,,,,,,,,,,,,,,
6KAH,MICROBATCH,293,6.6,"20%w/v PEG 3350, 50 mM citrate-ammonium buffer, 150 mM dipotassium sulfate",2.38,48.42,50 mM citrate-ammonium buffer,150 mM dipotassium sulfate,,,,,,,,,,,,,,,,,,
6KAI,MICROBATCH,293,6.6,"20%w/v PEG 3350, 50 mM citrate-ammonium buffer, 150 mM dipotassium sulfate",2.4,48.78,50 mM citrate-ammonium buffer,150 mM dipotassium sulfate,,,,,,,,,,,,,,,,,,
6KAO,BATCH MODE,293,7.2,"0.528 M sodium dihydrogen phosphate, 1.122 M dipotassium hydrogen phosphate, 10%v/v glycerol",2.22,44.48,0.528 M sodium dihydrogen phosphate,1.122 M dipotassium hydrogen phosphate,,,,,,,,,,,,,,,,,,
6KAP,BATCH MODE,293,7.2,"0.528 M sodium dihydrogen phosphate, 1.122 M dipotassium hydrogen phosphate, 10%v/v glycerol",2.22,44.7,0.528 M sodium dihydrogen phosphate,1.122 M dipotassium hydrogen phosphate,,,,,,,,,,,,,,,,,,
6KXI,"VAPOR DIFFUSION, SITTING DROP",293,,"0.2M Ammonium Sulfate, 0.1M Bis-Tris [pH 6.1], 25% PEG 3350",2.04,39.76,0.2M Ammonium Sulfate,0.1M Bis-Tris,25% PEG 3350,,,,,,,,,,,,,,,,,
6KXO,"VAPOR DIFFUSION, SITTING DROP",293,,"0.2M magnesium formate dihydrate, 25% PEG 3350",2.04,39.58,0.2M magnesium formate dihydrate,25% PEG 3350,,,,,,,,,,,,,,,,,,
6L5V,BATCH MODE,293,7.2,"0.528 M sodium dihydrogen phosphate, 1.122 M dipotassium hydrogen phosphate, 10%v/v glycerol",2.22,44.61,0.528 M sodium dihydrogen phosphate,1.122 M dipotassium hydrogen phosphate,,,,,,,,,,,,,,,,,,
6LCW,MICROBATCH,293,6.6,"1.0% (w/v) protein solution that contains 18% (w/v) PEG3350, 0.15 M dipotassium sulfate, 50 mM citrate-ammonium buffer (pH 6.6)",2.42,49.15,0.15 M dipotassium sulfate,50 mM citrate-ammonium buffer,,,,,,,,,,,,,,,,,,
6LCX,MICROBATCH,293,6.6,"1.0% (w/v) protein solution that contains 18% (w/v) PEG 3350, 0.15 M dipotassium sulfate, 50 mM citrate-ammonium buffer (pH 6.6)",2.42,49.26,0.15 M dipotassium sulfate,50 mM citrate-ammonium buffer,,,,,,,,,,,,,,,,,,
6NW7,"VAPOR DIFFUSION, SITTING DROP",292,,"0.08M Sodium cacodylate pH 6.5 -7.0, 1-2 M Ammonium sulphate",2.45,49.86,0.08M Sodium cacodylate pH 6,2 M Ammonium sulphate,,,,,,,,,,,,,,,,,,
6NXR,"VAPOR DIFFUSION, HANGING DROP",292,,"0.2 M Sodium acetate trihydrate
0.1M TRIS hydrochloride 8.5
30% w/v Polyethylene glycol 4,000",2.83,56.47,0.2 M Sodium acetate trihydrate,0.1M TRIS hydrochloride 8,30% w/v Polyethylene glycol 4,,,,,,,,,,,,,,,,,
6NXY,"VAPOR DIFFUSION, HANGING DROP",292,,"0.2M Sodium acetate trihydrate
0.1M TRIS hydrochloride 8.5
30% w/v Polyethylene glycol 4,000",2.83,56.57,0.2M Sodium acetate trihydrate,0.1M TRIS hydrochloride 8,30% w/v Polyethylene glycol 4,,,,,,,,,,,,,,,,,
6NZ8,"VAPOR DIFFUSION, SITTING DROP",291,,"0,1 M Tris pH 8,5; 2,0 M Ammonium Sulfate, 50 mM sodium phosphate; 25 mM sodium bicarbonate; 25 mM sodium sulfate; sodium chloride.",1.78,30.8,1 M Tris pH 8,0 M Ammonium Sulfate,50 mM sodium phosphate,25 mM sodium bicarbonate,25 mM sodium sulfate,,,,,,,,,,,,,,,
6RVN,"VAPOR DIFFUSION, HANGING DROP",293,,"25% PEG5K MME, 10% EthGly, 0.2 M Li2SO4, 0.1 M Tris pH 8.5",2.38,48.33,25% PEG5K MME,10% EthGly,0.2 M Li2SO4,0.1 M Tris pH 8,,,,,,,,,,,,,,,,
6RVP,"VAPOR DIFFUSION, HANGING DROP",293,,"26% PEG 5K MME, 10% EthGly, 0.2 M LI2SO4, 0.1 M Tris pH 8.7",2.34,47.51,26% PEG 5K MME,10% EthGly,0.2 M LI2SO4,0.1 M Tris pH 8,,,,,,,,,,,,,,,,
6RVQ,"VAPOR DIFFUSION, HANGING DROP",293,,"27.5 % PEG 5K MME, 10 % EthGly, 0.2 M Li2SO4, 0.1 M Tris pH 9.0",2.36,47.92,27.5 % PEG 5K MME,10 % EthGly,0.2 M Li2SO4,0.1 M Tris pH 9,,,,,,,,,,,,,,,,
6SHZ,"VAPOR DIFFUSION, SITTING DROP",293,,"Protein solution: 6 mg/ml protein in 25 mM sodium phosphate, ph 7.2, 150 mm KCl, 5 mm DTT. Reservoir buffer: 100 mm HEPES, pH 7.2, 19% (w/v) polyethylene glycol 4000, 5 mm DTT.",2.5,50.82,25 mM sodium phosphate,,,,,,,,,,,,,,,,,,,
6SI1,"VAPOR DIFFUSION, SITTING DROP",293,7.2,"Protein solution: 6 mg/ml protein in 25 mM sodium phosphate, ph 7.2, 150 mm KCl, 5 mm DTT. Reservoir buffer: 100 mm HEPES, pH 7.2, 19% (w/v) polyethylene glycol 4000, 5 mm DTT.",2.45,49.71,25 mM sodium phosphate,,,,,,,,,,,,,,,,,,,
6SI3,"VAPOR DIFFUSION, SITTING DROP",293,,"Protein solution: 6 mg/ml protein in 25 mM sodium phosphate, ph 7.2, 150 mm KCl, 5 mm DTT. Reservoir buffer: 100 mm HEPES, pH 7.2, 19% (w/v) polyethylene glycol 4000, 5 mm DTT. Soaking buffer: Saturated solution of PK9301 in 100 mm HEPES, ph 7.2, 10 mM sodium phosphate, ph 7.2, 19% (w/v) polyethylene glycol 4000, 20 % (v/v) glycerol, 150 mm KCl.",2.49,50.61,25 mM sodium phosphate,10 mM sodium phosphate,,,,,,,,,,,,,,,,,,
6STZ,"VAPOR DIFFUSION, SITTING DROP",293.15,5.5,"25% PEG 3350, 100 mM BIS-TRIS pH 5.5, 200 mM NaCl",1.98,30,25% PEG 3350,100 mM BIS-TRIS pH 5,200 mM NaCl,,,,,,,,,,,,,,,,,
6T5V,"VAPOR DIFFUSION, SITTING DROP",293,,"50mM HEPES
100mM NaCl 
2mM MgSO4",2.42,49.07,50mM HEPES,100mM NaCl,2mM MgSO4,,,,,,,,,,,,,,,,,
6TVE,"VAPOR DIFFUSION, HANGING DROP",291,7.8,"100 mM Tris pH 7.8, PEG6000, 100 mM Gly-Pro, 10 % DMSO. The Gly-Pro dipeptide was added as part of fragment screening experiment but did not bind to the protein.",2.42,49.19,100 mM Tris pH 7,100 mM Gly-Pro,10 % DMSO,,,,,,,,,,,,,,,,,
6U97,"VAPOR DIFFUSION, HANGING DROP",298,,"1.8 M ammonium sulfate, 0.1 M Hepes pH 7.5, 2% (v/v) PEG400",2.03,39.44,1.8 M ammonium sulfate,0.1 M Hepes pH 7,,,,,,,,,,,,,,,,,,
6UUY,"VAPOR DIFFUSION, SITTING DROP",295,,"0.06 M magnesium chloride/calcium chloride, 0.1 M Tris/Bicine, pH 8.5, 37.5% MPD/PEG1000/PEG3350",2.24,45.18,0.06 M magnesium chloride/calcium chloride,0.1 M Tris/Bicine,37.5% MPD/PEG1000/PEG3350,,,,,,,,,,,,,,,,,
6V7G,"VAPOR DIFFUSION, SITTING DROP",298,6,Vapor diffusion in sitting drop Cryschem plates. Reservoirs were 1.0 M sodium citrate titrated with acetic acid to pH6.0. Drops were initially equal amounts of the reservoir solution with a protein stock solution of 30 mg/ml canavalin in water with a trace of ammonium hydroxide. At room temperature crystallization time was about three weeks.,2.3,46,1.0 M sodium citrate titrated with acetic acid to pH6,,,,,,,,,,,,,,,,,,,
6VAG,"VAPOR DIFFUSION, HANGING DROP",298,6,"0.1 M MIB buffer (malonic acid, imidazone, boric acid), pH 6.0 and 25% w/v PEG 1500",1.62,23.94,0.1 M MIB buffer,25% w/v PEG 1500,,,,,,,,,,,,,,,,,,
6XVD,"VAPOR DIFFUSION, SITTING DROP",293,4.5,"0.05 M sodium citrate at pH 4.5, 1.95 M (NH4)2SO4, 0.05% NaN3, and 5% PEG400",2.04,39.76,0.05 M sodium citrate at pH 4,0.05% NaN3,5% PEG400,,,,,,,,,,,,,,,,,
6XVX,"VAPOR DIFFUSION, HANGING DROP",298,5.1,"22% PEG 4K
10 mM sodium citrate buffer pH 5.1",2.18,43.58,22% PEG 4K,10 mM sodium citrate buffer pH 5,,,,,,,,,,,,,,,,,,
6Y0S,"VAPOR DIFFUSION, SITTING DROP",293,7,"Protein solution ( 10 g/L LbADH , 20 mM HEPES/NaOH pH 7.0, 1 mM MgCl2 and precipitation buffer (100 mM Tris/HCl pH 7.0, 50 mM MgCl2 and 100 g/L PEG 550 MME)",2.44,49.66,20 mM HEPES/NaOH pH 7,1 mM MgCl2 and precipitation buffer,100 mM Tris/HCl pH 7,50 mM MgCl2 and 100 g/L PEG 550 MME,,,,,,,,,,,,,,,,
6Y0Z,MICROBATCH,293,,"Protein solution (10 g/L LbADH , 20 mM HEPES/NaOH pH 7.0, 1 mM MgCl2 and precipitation buffer (1 mM Tris/HCl pH 7.0, 50 mM MgCl2 and 100 g/L PEG 550 MME)",2.39,48.58,20 mM HEPES/NaOH pH 7,1 mM MgCl2 and precipitation buffer,1 mM Tris/HCl pH 7,50 mM MgCl2 and 100 g/L PEG 550 MME,,,,,,,,,,,,,,,,
6Y10,MICROBATCH,293,,"Protein solution (10 g/L LbADH , 20 mM HEPES/NaOH pH 7.0, 1 mM MgCl2 and precipitation buffer (1 mM Tris/HCl pH 7.0, 50 mM MgCl2 and 100 g/L PEG 550 MME)",2.3,46.45,20 mM HEPES/NaOH pH 7,1 mM MgCl2 and precipitation buffer,1 mM Tris/HCl pH 7,50 mM MgCl2 and 100 g/L PEG 550 MME,,,,,,,,,,,,,,,,
6Y1B,MICROBATCH,293,,"Protein solution (5 g/L LbADH , 20 mM HEPES/NaOH pH 7.0, 1 mM MgCl2 and precipitation buffer (1 mM Tris/HCl pH 7.0, 50 mM MgCl2 and 50 g/L PEG 550 MME)",2.49,50.52,20 mM HEPES/NaOH pH 7,1 mM MgCl2 and precipitation buffer,1 mM Tris/HCl pH 7,50 mM MgCl2 and 50 g/L PEG 550 MME,,,,,,,,,,,,,,,,
6Y1C,MICROBATCH,293,7,"Protein solution (10 g/L LbADH , 20 mM HEPES/NaOH pH 7.0, 1 mM MgCl2 and precipitation buffer (1 mM Tris/HCl pH 7.0, 50 mM MgCl2 and 100 g/L PEG 550 MME)",2.29,46.32,20 mM HEPES/NaOH pH 7,1 mM MgCl2 and precipitation buffer,1 mM Tris/HCl pH 7,50 mM MgCl2 and 100 g/L PEG 550 MME,,,,,,,,,,,,,,,,
5QU1,"VAPOR DIFFUSION, SITTING DROP",293,6.5,"5-20 mg/mL protein in 25mM HEPES\/NaOH pH7.8, 150mM NaCl mixed 60-70% with 40-30% reservoir consisting of 0.1M BIS-TRIS\/HCl pH6.5, 2M Ammonium sulfate",1.77,30.55,20 mg/mL protein in 25mM HEPES,150mM NaCl mixed 60-70,30% reservoir consisting of 0,.1M BIS-TRIS,2M Ammonium sulfate,,,,,,,,,,,,,,,
5QU2,"VAPOR DIFFUSION, SITTING DROP",293,6.5,"0.1 M Bis-Tris/HCl pH 6.5, 2 M (NH4)2SO4",2.43,49.39,0.1 M Bis-Tris/HCl pH 6,,,,,,,,,,,,,,,,,,,
5QU3,"VAPOR DIFFUSION, SITTING DROP",293,5.5,"0.1 M Tris/HCl pH 8.0, 0.15 M NaCl, 8% PEG 8000",1.66,25.81,0.1 M Tris/HCl pH 8,0.15 M NaCl,8% PEG 8000,,,,,,,,,,,,,,,,,
5QU4,"VAPOR DIFFUSION, SITTING DROP",293,7,"0.1 M KSCN, 30% PEG-MME 2000",1.56,20.93,0.1 M KSCN,30% PEG-MME 2000,,,,,,,,,,,,,,,,,,
5QU5,"VAPOR DIFFUSION, SITTING DROP",293,5.5,"5-20 mg/mL protein in 25mM HEPES\/NaOH pH7.8, 150mM NaCl mixed 60-70% with 40-30% reservoir consisting of 0.1M Bis-Tris/HCl pH5.5, 2M NaCl, 25% PEG3350",2.07,40.53,20 mg/mL protein in 25mM HEPES,150mM NaCl mixed 60-70,30% reservoir consisting of 0,.1M Bis-Tris/HCl pH5,2M NaCl,25% PEG3350,,,,,,,,,,,,,,
5QU7,"VAPOR DIFFUSION, SITTING DROP",293,5,"8% tacsimate pH 5, 20% PEG 3350",1.38,10.93,8% tacsimate pH 5,20% PEG 3350,,,,,,,,,,,,,,,,,,
5QU8,"VAPOR DIFFUSION, SITTING DROP",293,7,60% tacsimate pH 7.0,1.45,15.17,60% tacsimate pH 7,,,,,,,,,,,,,,,,,,,
6ECY,"VAPOR DIFFUSION, HANGING DROP",291.15,5.5,"Purified OhrA protein 10mg/ml in 5mM Tris-Hcl  pH 7.4

Crystallisation conditions: Potassium Sodium Tartrate 200mM, Tri-Sodium Citrate 100mM pH 5.5, Ammonium Sulfate 2M",3.74,67.15,5mM Tris-Hcl  pH 7,100mM pH 5,,,,,,,,,,,,,,,,,,
6ED0,"VAPOR DIFFUSION, HANGING DROP",291.15,,"purified ohr protein at 10mg/ml in 5mM Tris-Hcl, pH 7.4 & 50mM NaCl)

Crystallisation conditions: Ammonium sulfate 200mM, Sodium acetate 100mM pH 4, PEG 2,000 30%w/v",1.89,34.99,5mM Tris-Hcl,50mM NaCl,100mM pH 4,,,,,,,,,,,,,,,,,
6J2U,"VAPOR DIFFUSION, SITTING DROP",295,,20% polyethylene glycol 3350 and 0.2 M Lithium chloride,2.23,44.9,20% polyethylene glycol 3350 and 0,.2 M Lithium chloride,,,,,,,,,,,,,,,,,,
6L46,"VAPOR DIFFUSION, SITTING DROP",293,4.6,"0.1 M acetate buffer pH 4.6, 5.5% (w/v) PEG 4000, and 50 mM CuSO4",2.96,58.41,0.1 M acetate buffer pH 4,50 mM CuSO4,,,,,,,,,,,,,,,,,,
6OBX,"VAPOR DIFFUSION, SITTING DROP",293,7,"100 mM sodium cacodylate, 52-58% MPD",2.08,40.96,100 mM sodium cacodylate,58% MPD,,,,,,,,,,,,,,,,,,
6OCN,"VAPOR DIFFUSION, SITTING DROP",293,7,"100 mM sodium cacodylate, 52-58% MPD",2.07,40.53,100 mM sodium cacodylate,58% MPD,,,,,,,,,,,,,,,,,,
6QJU,"VAPOR DIFFUSION, SITTING DROP",277,8.5,"0.20 M KSCN, 0.1 M BTPop, 20% PEG3350, 10% EtGly, soaked with 14% DMSO containing 42mM 3-bromo-1H-imidazol-5-amine",2.43,49.33,0.20 M KSCN,0.1 M BTPop,20% PEG3350,10% EtGly,14% DMSO containing 42mM 3-bromo-1H-imidazol-5-amine,,,,,,,,,,,,,,,
6SHU,"VAPOR DIFFUSION, HANGING DROP",294.15,,"0.2 M CaCl2, 0.1 M NaAcetate pH 5.0, 20 % PEG6000",2.7,54.49,0.2 M CaCl2,0.1 M NaAcetate pH 5,20 % PEG6000,,,,,,,,,,,,,,,,,
6T3X,"VAPOR DIFFUSION, HANGING DROP",277,,"The protein was dissolved in a buffer consisting of 50 mM TrisHCl, 150 mM NaCl, pH 7.5 and concentrated to values between 10-15 mg/ml. Diffraction quality crystals of pUL50::pUL53 were obtained at 4 degree C with 20% PEG 4000, 10% propanol, 100 mM HEPES, pH 7.5 as a reservoir solution.",2.04,39.69,50 mM TrisHCl,150 mM NaCl,20% PEG 4000,10% propanol,100 mM HEPES,,,,,,,,,,,,,,,
6TVI,"VAPOR DIFFUSION, HANGING DROP",277,,Crystals grown by hanging drop vapour diffusion. A 1:1 mixture of 15mg/ml protein solution and an 8:4 mixture of 3.0M K2HPO4 to 1.4M KH2P04 was placed above a well of an 8:6 solution of 3.0M K2HPO4 to 1.4M KH2PO4. Then serially cryoprotected in situ to 40% glycerol (v/v with mother liquor) in 10% increments over a period of a few minutes.,2.1,41.38,3.0M K2HPO4 to 1,.4M KH2P04 was placed above a well of an 8,3.0M K2HPO4 to 1,.4M KH2PO4,40% glycerol,10% increments over a period of a few minutes,,,,,,,,,,,,,,
6U14,"VAPOR DIFFUSION, HANGING DROP",300,,0.1 M Bis-Tris pH 4.8 with 2 M Ammonium sulfate.,1.77,30.48,0.1 M Bis-Tris pH 4,2 M Ammonium sulfate,,,,,,,,,,,,,,,,,,
6UXJ,"VAPOR DIFFUSION, SITTING DROP",293,,"0.24 M trimethylamine N-oxide, 0.1 M Tris (pH 8.5), 20% (w/v) PEG MME 2000, 10 mM 5-formyl tetrahydrofolate, 20 mM glycine",2.78,55.77,0.24 M trimethylamine N-oxide,0.1 M Tris,10 mM 5-formyl tetrahydrofolate,20 mM glycine,,,,,,,,,,,,,,,,
6VIP,"VAPOR DIFFUSION, HANGING DROP",291,7.5,"2M ammonium sulfate, 0.1 M HEPES pH 7.5, 2% PEG 400",2.15,42.76,2M ammonium sulfate,0.1 M HEPES pH 7,2% PEG 400,,,,,,,,,,,,,,,,,
6JCI,"VAPOR DIFFUSION, HANGING DROP",277.15,6.65,"22% PEG3350,0.2 M ammonium citrate dibasic",2.26,45.58,22% PEG3350,0.2 M ammonium citrate dibasic,,,,,,,,,,,,,,,,,,
6KUG,"VAPOR DIFFUSION, SITTING DROP",293,,"2.4 M Ammonium sulfate, 0.1M citric acid pH 5.0.",2.21,44.4,2.4 M Ammonium sulfate,0.1M citric acid pH 5,,,,,,,,,,,,,,,,,,
6LH6,"VAPOR DIFFUSION, HANGING DROP",293,4.2,"0.1M citrate phosphate buffer pH 4.2, 40% ethanol, 5% PEG 1000",2.39,48.56,0.1M citrate phosphate buffer pH 4,40% ethanol,5% PEG 1000,,,,,,,,,,,,,,,,,
6O40,"VAPOR DIFFUSION, HANGING DROP",298,,"30 mM NaF, 30 mM NaBr, 30 mM NaI, 20% (v/v) PEG 500 MME, 10% (w/v) PEG 20000 in 100 mM imidazole/MES monohydrate buffer (pH 6.5)20% (v/v) PEG 500 MME, 10% (w/v) PEG 20000 in 100 mM imidazole/MES monohydrate buffer (pH 6.5)",1.81,32.09,30 mM NaF,30 mM NaBr,30 mM NaI,100 mM imidazole/MES monohydrate buffer,100 mM imidazole/MES monohydrate buffer,,,,,,,,,,,,,,,
6OC7,VAPOR DIFFUSION,293,,"17% PEG 4000, 15% glycerol, 8.5% 2-propanol and 85 mM HEPES pH 7.5",2.31,46.73,17% PEG 4000,15% glycerol,8.5% 2-propanol and 85 mM HEPES pH 7,,,,,,,,,,,,,,,,,
6OJ7,"VAPOR DIFFUSION, HANGING DROP",298,7.5,"30 mM NaF, 30 mM NaBr, 30 mM NaI, 12.5% (v/v) 2-methyl-2,4-pentanediol, 12.5% (v/v) PEG 1000, 12.5% (w/v) PEG 3350 in 100 mM NaHEPES/MOPS buffer (pH 7.5)",2.19,43.87,30 mM NaF,30 mM NaBr,30 mM NaI,100 mM NaHEPES/MOPS buffer,,,,,,,,,,,,,,,,
6PSA,"VAPOR DIFFUSION, SITTING DROP",294,4.6,"HAMPTON RESEARCH SALT RX SCREEN, CONDITION B4 - 1.8M AMMONIUM CITRATE DIBASIC, 0.1 M SODIUM ACETATE TRIHYDRATE, PH 4.6",2.05,40.01,1.8M AMMONIUM CITRATE DIBASIC,0.1 M SODIUM ACETATE TRIHYDRATE,,,,,,,,,,,,,,,,,,
6QGV,"VAPOR DIFFUSION, SITTING DROP",293,7.5,"2.0 M Ammonium sulfate, 5% v/v 2-propanol",2.19,43.83,2.0 M Ammonium sulfate,5% v/v 2-propanol,,,,,,,,,,,,,,,,,,
6QIH,"VAPOR DIFFUSION, HANGING DROP",293,,"25% polyethylene glycol 8000 (PEG 8K), 0.2 M ammonium sulfate and 0.1 M sodium cacodylate buffer (pH 6.5)",2.2,44.16,25% polyethylene glycol 8000,0.2 M ammonium sulfate and 0,.1 M sodium cacodylate buffer,,,,,,,,,,,,,,,,,
